rate,votes,location,rest_type,cuisines,cost,menu_item,online_order_No,online_order_Yes,book_table_No,book_table_Yes
2.8,178,0,62,1384,700.0,1426,0,1,1,0
4.1,358,0,62,605,500.0,5047,1,0,1,0
3.9,170,0,62,1063,300.0,3211,0,1,1,0
3.7,126,0,62,1156,200.0,5047,1,0,1,0
2.8,138,0,62,1451,300.0,5047,0,1,1,0
3.9,56,0,62,235,300.0,4460,0,1,1,0
3.7,195,0,62,1156,400.0,4904,0,1,1,0
3.9,187,0,62,294,600.0,734,0,1,1,0
3.5,177,0,62,203,500.0,2063,0,1,1,0
3.9,124,0,62,1196,400.0,3148,0,1,1,0
4.0,213,0,62,1439,500.0,5047,1,0,1,0
3.0,96,0,62,1196,300.0,715,0,1,1,0
3.6,59,0,62,322,500.0,5047,0,1,1,0
3.8,58,0,62,1547,300.0,5047,1,0,1,0
3.9,41,0,3,195,200.0,5047,1,0,1,0
3.9,357,0,62,1196,400.0,4076,0,1,1,0
3.3,334,0,62,282,400.0,2007,0,1,1,0
3.8,87,0,62,817,250.0,5047,1,0,1,0
3.8,60,0,62,203,300.0,178,0,1,1,0
3.9,138,0,62,1327,300.0,5047,0,1,1,0
3.1,40,0,62,1156,400.0,5047,0,1,1,0
3.5,283,0,62,206,350.0,5047,0,1,1,0
3.6,474,0,62,1235,450.0,4044,0,1,1,0
2.9,42,0,62,1432,250.0,4520,0,1,1,0
3.7,61,0,62,871,450.0,4242,0,1,1,0
3.7,184,0,62,858,400.0,1137,0,1,1,0
3.0,67,0,62,1589,300.0,5047,1,0,1,0
2.4,221,0,62,1156,550.0,5047,1,0,1,0
2.6,473,0,62,1002,600.0,5047,0,1,1,0
4.0,40,0,9,210,400.0,5047,1,0,1,0
3.5,42,0,62,1287,400.0,5047,1,0,1,0
2.7,76,0,62,1196,500.0,5047,1,0,1,0
2.6,75,0,62,1438,400.0,5047,1,0,1,0
3.6,34,0,62,1002,650.0,5047,1,0,1,0
2.8,60,0,62,1333,250.0,5047,1,0,1,0
3.4,147,0,62,1046,400.0,5047,0,1,1,0
3.1,89,0,62,1374,350.0,5047,0,1,1,0
3.7,178,0,62,1196,400.0,2834,0,1,1,0
2.9,177,0,62,1196,300.0,3206,0,1,1,0
2.9,127,0,62,565,300.0,552,0,1,1,0
2.9,257,0,62,1156,250.0,5047,0,1,1,0
4.0,150,39,20,706,1100.0,5047,0,1,0,1
4.2,221,39,13,506,200.0,5047,1,0,1,0
4.1,60,39,13,451,600.0,5047,0,1,1,0
4.7,14654,42,16,338,900.0,5047,1,0,1,0
4.7,10413,42,21,1323,1400.0,5047,1,0,0,1
4.6,4650,44,46,32,1500.0,1532,0,1,1,0
4.4,1533,42,54,1128,2000.0,5047,1,0,0,1
4.5,3902,42,60,889,1000.0,5047,1,0,0,1
4.5,2225,44,21,1124,1100.0,5047,1,0,0,1
4.5,3125,42,21,1233,1500.0,1573,0,1,0,1
4.2,1721,42,20,637,1200.0,5047,1,0,0,1
4.4,2493,3,57,1343,900.0,5047,0,1,0,1
4.7,3852,28,20,1325,1600.0,5047,1,0,0,1
4.5,3458,42,20,1400,1300.0,5047,0,1,0,1
4.5,2540,42,5,725,1300.0,5047,1,0,0,1
4.3,2349,42,57,886,1400.0,5047,1,0,1,0
4.5,3826,42,13,469,800.0,5047,1,0,1,0
4.4,3870,42,25,713,1600.0,493,0,1,0,1
4.5,6348,44,5,1107,1600.0,5047,1,0,0,1
4.3,1520,42,20,1133,700.0,5047,1,0,0,1
4.9,2178,42,21,134,1500.0,4956,0,1,0,1
4.4,4315,28,52,625,1600.0,2353,0,1,0,1
4.7,3197,42,16,522,750.0,5047,1,0,1,0
4.2,2616,42,20,514,1300.0,5047,0,1,0,1
4.7,4845,42,20,965,1500.0,5047,1,0,0,1
4.1,2456,28,20,1493,1000.0,5047,1,0,0,1
4.8,4390,42,4,643,1000.0,5047,1,0,0,1
4.6,319,28,20,1436,1300.0,5047,1,0,0,1
4.4,455,44,21,1156,1500.0,5047,0,1,0,1
4.4,110,42,46,1471,1500.0,5047,1,0,0,1
4.6,866,41,54,687,1400.0,5047,1,0,0,1
4.6,4947,42,26,803,1800.0,5047,1,0,0,1
4.3,3447,44,20,1156,600.0,5047,0,1,1,0
4.5,1932,42,54,630,1400.0,5047,1,0,0,1
4.0,2729,42,13,400,1300.0,5047,1,0,1,0
4.4,7210,42,20,304,600.0,657,0,1,1,0
4.2,1214,28,20,1490,1200.0,5047,1,0,0,1
4.3,1201,28,5,803,1500.0,5047,1,0,0,1
4.4,3667,42,20,606,1400.0,3005,0,1,0,1
4.4,1213,41,53,35,1200.0,5047,1,0,0,1
3.9,1771,28,4,899,1300.0,5047,1,0,0,1
4.5,710,44,20,1009,1500.0,805,0,1,0,1
4.1,782,40,20,1375,1500.0,5047,1,0,0,1
4.1,1786,42,20,14,1000.0,5047,1,0,0,1
4.3,956,3,21,1417,1000.0,5047,1,0,0,1
4.0,2151,42,46,627,1000.0,5047,1,0,0,1
4.4,159,42,17,467,600.0,5047,1,0,1,0
3.9,682,30,20,1389,650.0,1363,0,1,1,0
4.5,678,42,20,603,1400.0,5047,1,0,0,1
4.3,2296,42,20,65,800.0,5047,1,0,1,0
4.3,2563,42,4,688,1200.0,4820,0,1,0,1
4.4,1944,30,20,238,800.0,2838,0,1,1,0
4.1,1078,30,20,1196,1000.0,5047,0,1,0,1
4.4,1851,43,20,521,1100.0,5047,0,1,0,1
4.4,677,44,20,1381,1500.0,1856,0,1,0,1
4.1,1697,42,20,1196,1200.0,4588,0,1,0,1
4.2,1365,44,21,123,1400.0,3586,0,1,0,1
3.8,1159,42,20,50,650.0,5047,1,0,1,0
4.3,1587,42,20,152,550.0,4846,0,1,1,0
4.0,1851,43,20,1156,600.0,5047,0,1,0,1
4.3,2241,42,20,609,1100.0,5047,1,0,0,1
4.1,454,28,20,695,700.0,1686,0,1,0,1
4.2,541,42,26,1265,1000.0,3047,0,1,0,1
4.3,1463,42,13,406,800.0,5047,1,0,0,1
3.8,120,22,20,301,600.0,3341,0,1,1,0
4.3,1800,42,22,660,900.0,4534,0,1,0,1
4.1,6875,42,20,1402,750.0,4364,0,1,1,0
4.1,435,42,20,1209,500.0,5047,1,0,1,0
4.4,383,42,21,1108,1500.0,1731,0,1,0,1
4.4,197,42,13,498,800.0,615,0,1,0,1
4.5,729,42,20,1109,1200.0,5047,1,0,1,0
4.0,335,30,20,1173,550.0,5047,1,0,1,0
4.4,939,42,13,435,900.0,4068,0,1,1,0
4.2,468,42,13,389,800.0,3107,0,1,0,1
4.7,1022,44,17,431,550.0,5047,0,1,1,0
4.1,587,28,21,688,1200.0,3042,0,1,0,1
4.4,464,41,13,403,800.0,5047,1,0,0,1
4.1,956,28,20,1613,600.0,68,0,1,1,0
4.5,546,42,13,412,900.0,5047,1,0,0,1
4.2,532,42,20,600,600.0,5047,0,1,1,0
4.3,336,42,20,555,800.0,1398,0,1,1,0
4.1,1555,42,20,109,750.0,3351,0,1,1,0
3.9,1155,41,20,517,650.0,5047,1,0,1,0
4.1,1774,42,57,881,1200.0,1515,0,1,0,1
4.1,770,41,21,50,800.0,5047,1,0,0,1
4.0,181,28,20,1214,550.0,3676,0,1,1,0
4.1,759,40,4,1196,1200.0,5047,1,0,0,1
4.6,406,3,20,0,1000.0,5047,0,1,1,0
4.2,2709,40,13,404,1000.0,4142,0,1,0,1
4.0,1509,40,13,383,900.0,5047,0,1,0,1
3.9,1138,42,20,1352,500.0,5047,0,1,1,0
4.2,1192,28,26,979,1200.0,5047,1,0,0,1
4.1,1112,42,20,289,750.0,4394,0,1,1,0
4.0,792,44,20,1156,900.0,5047,0,1,0,1
4.0,957,44,20,1669,500.0,5047,0,1,1,0
4.0,313,42,20,610,800.0,5047,0,1,1,0
3.9,484,42,20,1427,700.0,5047,0,1,0,1
4.1,1336,22,20,1375,800.0,2973,0,1,0,1
4.4,320,42,20,1067,1200.0,5047,1,0,0,1
4.2,869,42,13,339,600.0,963,0,1,0,1
4.2,1059,42,13,394,800.0,5047,0,1,1,0
4.1,674,42,20,1589,650.0,5047,1,0,1,0
4.1,218,42,20,1239,600.0,2217,0,1,0,1
4.2,1430,28,20,64,800.0,1294,0,1,0,1
3.9,778,42,20,266,750.0,5047,0,1,1,0
3.8,658,42,20,616,500.0,5047,0,1,1,0
4.1,137,42,13,452,1200.0,5047,0,1,1,0
4.1,306,44,13,414,600.0,5047,0,1,1,0
4.1,1235,42,49,632,1500.0,5047,1,0,0,1
3.8,208,3,20,237,700.0,946,0,1,1,0
4.1,400,42,15,422,1200.0,1722,0,1,0,1
4.1,466,28,20,1064,700.0,5047,1,0,0,1
4.0,510,44,20,562,750.0,5047,0,1,1,0
3.9,737,43,5,15,1400.0,5047,1,0,1,0
3.9,144,42,58,902,1000.0,5047,1,0,0,1
4.1,588,28,20,558,700.0,5047,0,1,1,0
4.2,1692,42,13,459,650.0,5047,0,1,0,1
4.0,1308,28,20,625,750.0,5047,0,1,1,0
4.0,790,28,20,696,1300.0,3451,0,1,0,1
4.0,1014,28,58,882,1300.0,1247,0,1,0,1
4.2,344,42,20,1156,500.0,5047,0,1,0,1
4.1,1027,3,20,1156,1000.0,5047,0,1,0,1
4.0,508,28,19,460,1000.0,5047,0,1,1,0
4.0,235,42,20,1141,800.0,4277,0,1,0,1
4.1,446,44,20,1156,650.0,5047,1,0,0,1
4.2,239,28,22,349,600.0,5047,0,1,0,1
4.0,1382,44,20,674,1100.0,5047,0,1,0,1
3.7,111,3,20,43,800.0,2558,0,1,1,0
4.4,4386,28,22,1468,600.0,826,0,1,0,1
4.3,480,42,13,512,450.0,5047,0,1,1,0
3.8,473,42,20,1597,500.0,5047,0,1,1,0
3.9,281,44,21,747,1000.0,5047,1,0,0,1
3.7,65,42,20,98,800.0,4600,0,1,1,0
3.9,579,42,60,723,1300.0,5047,1,0,0,1
3.9,823,42,20,558,550.0,5047,0,1,1,0
4.0,130,28,62,1589,300.0,5047,1,0,1,0
3.9,320,3,20,1196,650.0,1798,0,1,1,0
4.2,386,28,13,427,700.0,5047,1,0,1,0
4.1,1223,42,62,1112,400.0,5047,1,0,1,0
4.5,2594,42,33,955,500.0,721,0,1,1,0
4.2,293,42,20,1532,800.0,2950,0,1,0,1
3.9,1388,42,46,718,1400.0,5047,1,0,0,1
3.9,452,44,20,197,600.0,5047,0,1,1,0
4.3,988,42,62,617,350.0,5047,1,0,1,0
3.7,259,42,20,1139,750.0,1224,0,1,1,0
3.5,888,44,20,1375,650.0,5047,0,1,1,0
3.7,158,30,20,251,700.0,5047,0,1,1,0
4.0,310,30,13,388,750.0,3794,0,1,1,0
4.1,1003,42,20,1388,700.0,4413,0,1,1,0
3.8,83,30,62,1172,400.0,5047,1,0,1,0
3.8,157,22,47,694,1300.0,5047,1,0,1,0
4.1,172,44,13,365,650.0,5047,1,0,1,0
3.8,232,30,20,68,600.0,5047,0,1,1,0
4.0,610,44,20,161,500.0,5047,0,1,1,0
4.1,164,30,62,256,400.0,5047,0,1,1,0
4.2,189,43,62,1645,300.0,5047,0,1,1,0
4.1,873,28,62,1547,300.0,5047,1,0,1,0
3.2,908,42,20,1381,600.0,5047,0,1,1,0
4.2,117,44,20,1425,800.0,5047,1,0,0,1
4.2,522,44,62,1669,450.0,5047,0,1,1,0
3.8,53,44,62,917,350.0,5047,0,1,1,0
3.5,59,22,20,1279,700.0,5047,0,1,0,1
4.3,165,42,62,330,500.0,5047,0,1,1,0
3.9,118,30,20,1185,800.0,5047,1,0,1,0
4.4,384,44,62,1584,300.0,5047,0,1,1,0
4.2,51,42,62,1547,200.0,5047,1,0,1,0
4.1,90,42,13,383,600.0,3097,0,1,1,0
4.3,104,44,20,1164,1000.0,5047,1,0,0,1
4.2,556,42,62,1672,400.0,5047,0,1,1,0
4.3,245,42,62,1668,600.0,1146,0,1,1,0
3.7,202,28,20,1314,900.0,5047,1,0,1,0
4.3,277,44,62,1156,450.0,5047,0,1,1,0
4.0,750,24,62,1156,250.0,5047,0,1,1,0
3.8,47,42,13,455,600.0,5047,0,1,1,0
3.0,66,42,20,197,700.0,4910,0,1,1,0
4.1,353,40,37,802,2000.0,5047,1,0,0,1
3.9,124,3,13,446,500.0,5047,1,0,1,0
3.6,122,22,20,1558,550.0,5047,0,1,1,0
4.0,181,42,51,1156,150.0,5047,1,0,1,0
3.7,72,30,20,1209,450.0,5047,0,1,1,0
3.8,149,42,20,277,600.0,4968,0,1,1,0
3.9,1043,44,62,323,600.0,1823,0,1,1,0
3.8,103,41,4,878,1500.0,5047,1,0,1,0
4.1,208,42,62,188,200.0,5047,1,0,1,0
4.1,323,44,13,342,700.0,5047,0,1,1,0
3.7,125,28,12,217,400.0,1506,0,1,1,0
4.0,152,42,12,219,350.0,5047,0,1,1,0
3.8,38,43,20,1450,900.0,5047,1,0,1,0
3.8,331,22,62,1156,350.0,5047,0,1,1,0
4.0,138,44,20,1167,800.0,5047,0,1,1,0
3.5,79,30,20,72,600.0,1433,0,1,1,0
3.9,165,28,20,1592,1000.0,5047,1,0,0,1
3.9,371,22,20,1587,400.0,5047,1,0,1,0
3.8,76,42,62,202,500.0,4256,0,1,1,0
4.2,99,44,33,781,900.0,5047,0,1,1,0
3.8,172,42,20,1423,400.0,3799,0,1,1,0
3.9,48,22,62,821,400.0,5047,0,1,1,0
4.0,193,28,20,1555,500.0,5047,1,0,1,0
3.8,264,44,20,1154,650.0,5047,0,1,1,0
2.6,208,28,20,602,650.0,5047,0,1,1,0
3.4,212,22,20,1258,800.0,5047,0,1,1,0
3.4,97,28,21,1559,1100.0,5047,1,0,1,0
4.2,413,42,13,429,700.0,5047,0,1,1,0
3.6,107,42,20,1196,900.0,5047,0,1,0,1
3.9,67,30,62,817,200.0,5047,0,1,1,0
3.9,459,22,62,262,600.0,5047,0,1,1,0
4.0,108,30,62,329,500.0,5047,0,1,1,0
3.8,84,22,62,578,400.0,5047,0,1,1,0
4.0,684,42,62,617,250.0,5047,0,1,1,0
3.9,139,44,68,1640,200.0,5047,1,0,1,0
3.6,64,7,20,591,400.0,5047,0,1,1,0
4.2,166,42,62,817,300.0,5047,0,1,1,0
3.5,551,3,20,1236,600.0,5047,0,1,0,1
3.7,244,28,20,286,450.0,5047,0,1,1,0
4.0,161,30,62,873,200.0,5047,1,0,1,0
3.8,69,3,14,350,700.0,5047,1,0,1,0
3.5,239,42,20,1412,1000.0,1205,0,1,1,0
4.2,325,44,20,1205,800.0,5047,0,1,0,1
4.1,301,30,62,1569,200.0,5047,0,1,1,0
3.8,146,28,20,521,600.0,5047,0,1,1,0
4.0,911,3,62,1110,600.0,5047,0,1,1,0
3.9,498,43,62,1638,300.0,5047,0,1,1,0
3.9,126,30,62,1589,400.0,5047,0,1,1,0
3.8,122,30,20,1088,700.0,5047,0,1,1,0
3.3,67,3,20,1196,600.0,5047,0,1,1,0
4.0,76,40,62,1602,300.0,5047,0,1,1,0
3.3,50,3,41,521,400.0,5047,1,0,1,0
3.8,190,22,62,1573,250.0,1671,0,1,1,0
3.3,394,44,62,1156,400.0,5047,0,1,1,0
3.8,41,44,62,832,400.0,4938,0,1,1,0
3.8,139,42,62,1591,200.0,136,0,1,1,0
3.9,315,30,62,1639,300.0,5047,0,1,1,0
4.2,450,30,13,362,400.0,5047,0,1,1,0
3.8,169,41,4,1587,1300.0,5047,1,0,0,1
4.1,119,22,62,1578,200.0,5047,0,1,1,0
4.2,289,3,62,6,400.0,5047,0,1,1,0
3.1,117,44,62,235,200.0,5047,1,0,1,0
3.3,177,28,20,1222,950.0,5047,1,0,1,0
3.9,153,28,41,427,400.0,5047,0,1,1,0
4.0,57,42,20,1666,400.0,5047,1,0,1,0
3.9,391,44,20,911,750.0,5047,0,1,1,0
3.6,207,42,20,1050,500.0,5047,0,1,1,0
4.0,166,30,62,1589,400.0,5047,0,1,1,0
3.8,57,44,20,1531,700.0,1096,0,1,1,0
3.4,34,44,20,1359,650.0,5047,0,1,1,0
3.9,97,30,62,1547,200.0,5047,0,1,1,0
3.6,95,38,62,1335,300.0,4087,0,1,1,0
3.8,41,44,62,235,200.0,5047,0,1,1,0
3.8,40,28,62,1547,100.0,5047,1,0,1,0
3.8,109,42,13,383,800.0,5047,1,0,1,0
3.7,59,22,13,443,600.0,5047,0,1,1,0
3.5,32,42,20,1196,1000.0,5047,1,0,0,1
3.8,46,30,30,959,400.0,693,0,1,1,0
3.9,85,44,62,1156,400.0,5047,0,1,1,0
3.9,551,44,62,818,600.0,5047,0,1,1,0
2.8,151,44,20,1206,700.0,5047,0,1,1,0
3.9,247,30,13,406,400.0,5047,0,1,1,0
3.8,46,28,62,1465,450.0,5047,0,1,1,0
3.9,386,28,62,1476,600.0,5047,0,1,1,0
3.9,152,44,41,575,500.0,5047,1,0,1,0
3.9,344,22,62,1196,500.0,1535,0,1,1,0
3.0,59,28,20,604,650.0,5047,0,1,1,0
4.0,128,22,20,1390,900.0,5047,0,1,0,1
3.9,96,38,62,1327,350.0,243,0,1,1,0
4.1,609,3,62,1156,400.0,1568,0,1,1,0
3.5,70,44,62,1648,200.0,5047,1,0,1,0
3.7,36,44,43,1042,400.0,5047,1,0,1,0
3.7,132,28,13,504,400.0,5047,0,1,1,0
2.8,102,3,62,1196,350.0,5047,0,1,1,0
4.2,377,28,62,1589,300.0,5047,1,0,1,0
3.9,75,3,62,1451,200.0,5047,0,1,1,0
3.9,194,28,20,1589,400.0,5047,0,1,1,0
2.3,175,28,20,1156,450.0,5047,1,0,1,0
3.9,64,42,62,1072,300.0,5047,0,1,1,0
2.8,64,44,62,1589,300.0,5047,1,0,1,0
3.9,92,28,62,1602,300.0,5047,0,1,1,0
4.2,76,42,62,1517,450.0,5047,0,1,1,0
3.8,40,44,20,1561,500.0,5047,1,0,1,0
2.8,53,41,3,191,600.0,5047,1,0,1,0
3.8,89,42,62,1337,300.0,5047,1,0,1,0
2.9,231,28,30,793,800.0,5047,1,0,1,0
3.7,51,3,62,1156,300.0,5047,0,1,1,0
3.8,75,30,62,1046,300.0,5047,0,1,1,0
3.0,72,42,62,323,600.0,3229,0,1,1,0
3.6,68,44,41,1033,550.0,5047,1,0,1,0
3.8,82,44,62,547,200.0,5047,1,0,1,0
2.2,90,3,20,1196,750.0,5047,1,0,1,0
2.9,53,44,62,1070,300.0,5047,1,0,1,0
3.5,56,3,62,1587,400.0,5047,1,0,1,0
3.4,25,28,62,1628,200.0,5047,1,0,1,0
2.7,85,28,13,496,500.0,5047,0,1,1,0
3.0,57,30,62,1329,400.0,5047,0,1,1,0
3.7,91,30,20,1196,900.0,5047,1,0,1,0
4.1,205,42,62,817,250.0,5047,0,1,1,0
3.8,89,28,62,859,400.0,5047,1,0,1,0
3.1,68,30,62,1140,550.0,5047,0,1,1,0
3.8,62,24,62,866,350.0,5047,0,1,1,0
3.8,256,3,20,73,800.0,5047,0,1,0,1
2.3,298,7,62,286,450.0,1180,0,1,1,0
3.8,187,28,13,339,500.0,5047,0,1,1,0
4.5,3902,42,60,889,1000.0,5047,1,0,0,1
4.4,1149,0,21,1369,1100.0,5047,1,0,0,1
4.1,624,0,21,141,1500.0,5047,0,1,0,1
4.0,165,0,4,878,1100.0,5047,1,0,0,1
4.6,4650,44,46,32,1500.0,5047,0,1,1,0
4.4,1533,42,54,1128,2000.0,5047,1,0,0,1
4.5,2225,44,21,1124,1100.0,5047,1,0,0,1
4.4,2493,3,57,1343,900.0,5047,0,1,0,1
4.4,3870,42,25,713,1600.0,5047,0,1,0,1
4.5,6348,44,5,1107,1600.0,5047,1,0,0,1
4.4,4315,28,52,625,1600.0,5047,0,1,0,1
4.8,4390,42,4,643,1000.0,5047,1,0,0,1
4.4,110,42,46,1471,1500.0,5047,1,0,0,1
4.6,866,41,54,687,1400.0,5047,1,0,0,1
4.6,4947,42,26,803,1800.0,5047,1,0,0,1
4.5,1932,42,54,630,1400.0,5047,1,0,0,1
4.4,1213,41,53,35,1200.0,5047,1,0,0,1
3.9,1771,28,4,899,1300.0,5047,1,0,0,1
4.0,2151,42,46,627,1000.0,5047,1,0,0,1
4.3,2563,42,4,688,1200.0,5047,0,1,0,1
4.2,1365,44,21,123,1400.0,5047,0,1,0,1
4.1,587,28,21,688,1200.0,5047,0,1,0,1
4.1,1774,42,57,881,1200.0,5047,0,1,0,1
4.1,759,40,4,1196,1200.0,5047,1,0,0,1
4.2,1192,28,26,979,1200.0,5047,1,0,0,1
4.1,1235,42,49,632,1500.0,5047,1,0,0,1
3.9,737,43,5,15,1400.0,5047,1,0,1,0
3.9,144,42,58,902,1000.0,5047,1,0,0,1
4.0,1014,28,58,882,1300.0,5047,0,1,0,1
3.9,579,42,60,723,1300.0,5047,1,0,0,1
3.9,1388,42,46,718,1400.0,5047,1,0,0,1
3.8,103,41,4,878,1500.0,5047,1,0,1,0
3.4,97,28,21,1559,1100.0,5047,1,0,1,0
3.8,169,41,4,1587,1300.0,5047,1,0,0,1
4.4,1154,0,21,1369,1100.0,5047,1,0,0,1
4.5,6349,44,5,1107,1600.0,5047,1,0,0,1
4.1,625,0,21,141,1500.0,5047,0,1,0,1
4.0,165,0,4,878,1100.0,5047,1,0,0,1
4.7,10422,42,21,1323,1400.0,5047,1,0,0,1
4.5,3903,42,60,889,1000.0,5047,1,0,0,1
4.5,2233,44,21,1124,1100.0,5047,1,0,0,1
4.5,3130,42,21,1233,1500.0,5047,0,1,0,1
4.4,2493,3,57,1343,900.0,5047,0,1,0,1
4.3,2349,42,57,886,1400.0,5047,1,0,1,0
4.5,6349,44,5,1107,1600.0,5047,1,0,0,1
4.9,2184,42,21,134,1500.0,5047,0,1,0,1
4.8,4390,42,4,643,1000.0,5047,1,0,0,1
4.4,454,44,21,1156,1500.0,5047,0,1,0,1
4.6,4965,42,26,803,1800.0,5047,1,0,0,1
4.3,1203,28,5,803,1500.0,5047,1,0,0,1
4.4,1213,41,53,35,1200.0,5047,1,0,0,1
3.9,1774,28,4,899,1300.0,5047,1,0,0,1
4.3,958,3,21,1417,1000.0,5047,1,0,0,1
4.3,2562,42,4,688,1200.0,5047,0,1,0,1
4.2,1365,44,21,123,1400.0,5047,0,1,0,1
4.2,541,42,26,1265,1000.0,5047,0,1,0,1
4.4,383,42,21,1108,1500.0,5047,0,1,0,1
4.1,587,28,21,688,1200.0,5047,0,1,0,1
4.1,771,41,21,50,800.0,5047,1,0,0,1
4.1,1774,42,57,881,1200.0,5047,0,1,0,1
4.1,759,40,4,1196,1200.0,5047,1,0,0,1
4.2,1194,28,26,979,1200.0,5047,1,0,0,1
4.1,400,42,15,422,1200.0,5047,0,1,0,1
3.9,738,43,5,15,1400.0,5047,1,0,1,0
3.9,144,42,58,902,1000.0,5047,1,0,0,1
4.0,1015,28,58,882,1300.0,5047,0,1,0,1
3.9,281,44,21,747,1000.0,5047,1,0,0,1
3.9,579,42,60,723,1300.0,5047,1,0,0,1
3.8,157,22,47,694,1300.0,5047,1,0,1,0
3.9,105,41,4,878,1500.0,5047,1,0,1,0
3.4,97,28,21,1559,1100.0,5047,1,0,1,0
3.8,169,41,4,1587,1300.0,5047,1,0,0,1
3.8,203,66,20,1258,1200.0,5047,0,1,0,1
4.2,4733,12,20,1206,1500.0,5047,0,1,0,1
4.4,1112,12,21,208,1200.0,5047,0,1,0,1
4.5,1401,12,21,558,1700.0,5047,0,1,0,1
4.0,3213,12,20,1402,750.0,5047,0,1,1,0
4.5,2198,66,20,1103,1800.0,5047,1,0,0,1
4.3,3130,49,20,1416,1500.0,5047,0,1,0,1
4.4,2119,48,37,1314,2200.0,5047,1,0,0,1
4.6,983,49,37,1654,3000.0,5047,1,0,1,0
4.0,1913,49,20,1663,2100.0,5047,0,1,0,1
4.3,152,78,37,18,2800.0,5047,1,0,0,1
4.3,765,48,20,1494,1400.0,5047,0,1,0,1
4.4,1065,78,20,1325,1600.0,5047,1,0,0,1
4.3,679,66,37,805,2500.0,5047,1,0,0,1
4.3,689,49,37,812,3000.0,5047,1,0,1,0
4.1,1007,65,20,1231,500.0,5047,1,0,1,0
4.3,458,48,25,173,1500.0,5047,1,0,1,0
4.2,332,48,21,1375,1000.0,5047,1,0,0,1
4.3,614,65,37,1326,3400.0,5047,1,0,0,1
4.0,53,66,37,143,2000.0,5047,1,0,1,0
4.0,48,8,20,1019,1500.0,5047,0,1,1,0
4.0,188,74,21,1361,1300.0,5047,0,1,0,1
4.0,164,66,21,1156,1700.0,5047,0,1,1,0
4.3,326,66,20,1279,1200.0,5047,1,0,0,1
4.3,1048,48,20,981,1600.0,5047,0,1,0,1
4.0,929,8,20,1491,800.0,5047,0,1,0,1
3.9,183,78,20,1320,2200.0,5047,1,0,1,0
3.9,312,65,37,1347,2000.0,5047,1,0,0,1
3.1,123,48,21,1304,1200.0,5047,1,0,1,0
2.8,252,27,20,1196,1000.0,5047,1,0,1,0
3.9,100,65,20,1156,1900.0,5047,1,0,0,1
2.8,132,8,20,1440,650.0,5047,1,0,1,0
3.9,89,76,20,1393,1400.0,5047,1,0,1,0
4.1,118,66,20,640,1000.0,5047,0,1,1,0
3.0,108,49,20,1304,800.0,5047,1,0,1,0
3.7,145,66,22,571,1000.0,5047,1,0,1,0
3.9,158,27,20,608,1300.0,5047,0,1,1,0
3.8,198,49,20,982,1600.0,5047,0,1,0,1
4.2,271,49,37,994,3000.0,5047,1,0,0,1
3.8,67,66,20,1547,500.0,5047,1,0,1,0
3.9,106,8,20,585,1000.0,5047,1,0,0,1
3.8,52,66,20,1314,1200.0,5047,1,0,1,0
2.3,116,66,20,602,650.0,5047,1,0,1,0
4.1,339,61,37,999,2500.0,5047,1,0,0,1
4.0,324,15,46,1397,1300.0,5047,1,0,0,1
4.2,552,73,20,570,1200.0,5047,0,1,0,1
4.2,475,15,20,1272,1700.0,5047,0,1,0,1
3.8,91,15,20,1429,1800.0,5047,0,1,0,1
3.8,102,61,20,1570,1600.0,5047,1,0,0,1
3.9,158,15,20,1446,1100.0,5047,1,0,0,1
4.3,945,12,13,385,750.0,5047,0,1,0,1
4.3,2669,49,13,406,1200.0,5047,0,1,0,1
4.2,382,78,13,1478,500.0,5047,0,1,1,0
4.6,2263,12,13,495,1100.0,5047,1,0,1,0
4.0,1706,12,13,386,1000.0,5047,1,0,0,1
4.4,2638,12,13,332,600.0,5047,1,0,1,0
4.3,3548,12,13,459,650.0,5047,0,1,1,0
4.3,788,12,16,453,900.0,5047,1,0,1,0
4.1,461,12,13,345,700.0,5047,0,1,1,0
3.9,67,12,10,511,500.0,711,0,1,1,0
4.1,526,12,13,427,700.0,5047,1,0,1,0
4.2,2840,65,22,1010,800.0,5047,0,1,0,1
4.4,693,49,22,8,1700.0,5047,0,1,0,1
4.5,3573,76,13,338,900.0,5047,1,0,1,0
4.4,1093,48,1,179,600.0,5047,0,1,1,0
4.1,564,49,22,1349,2500.0,5047,1,0,0,1
4.3,523,48,1,1504,1400.0,5047,1,0,1,0
4.3,67,65,13,480,400.0,5047,1,0,1,0
4.2,164,78,13,499,750.0,5047,1,0,1,0
4.1,115,66,13,169,700.0,5047,0,1,1,0
4.3,569,78,13,407,700.0,5047,0,1,1,0
4.0,1445,49,33,784,500.0,5047,1,0,1,0
4.1,388,48,13,332,1100.0,5047,1,0,1,0
3.7,66,78,13,483,800.0,5047,0,1,1,0
4.0,47,78,13,461,750.0,5047,1,0,1,0
4.2,618,8,13,369,500.0,5047,1,0,1,0
3.6,95,27,16,373,650.0,5047,0,1,1,0
4.2,116,49,14,350,500.0,5047,0,1,1,0
3.7,90,48,14,353,1000.0,5047,1,0,0,1
3.8,72,8,13,343,650.0,5047,0,1,1,0
4.1,104,48,19,471,1200.0,5047,1,0,1,0
3.9,462,78,16,340,800.0,5047,0,1,1,0
3.9,314,49,13,404,800.0,5047,1,0,0,1
